stationId,name,bjTime,data_source,weather,weather_update
57020.0,宝鸡县,20130907030000,Radar,无法判别,0
57026.0,扶风,20130907030000,Radar,无法判别,0
57123.0,杨凌,20130907030000,Radar,无法判别,0
57137.0,宁陕,20130907030000,Radar,无法判别,0
56312.0,林芝,20130907030000,Radar,无法判别,0
57415.0,广安,20130907030000,Radar,无法判别,0
57666.0,桃江,20130907030000,Radar,无法判别,0
57851.0,新宁,20130907030000,Radar,无法判别,0
57853.0,武冈,20130907030000,Radar,无法判别,0
57981.0,资兴,20130907030000,Radar,无法判别,0
57872.0,衡阳,20130907030000,Radar,无法判别,0
53547.0,乌审召,20130907030000,Radar,无法判别,0
50750.0,依安,20130907030000,Radar,无法判别,0
57037.0,耀县,20130907030000,Radar,无法判别,0
57048.0,秦都,20130907030000,Radar,无法判别,0
57699.0,上高,20130907030000,Radar,无法判别,0
53767.0,中阳,20130907030000,Radar,无法判别,0
59271.0,广宁,20130907030000,Radar,无法判别,0
54810.0,高唐,20130907030000,Radar,无法判别,0
59429.0,上思,20130907030000,Radar,无法判别,0
54716.0,宁津,20130907030000,Radar,无法判别,0
53860.0,交口,20130907030000,Radar,无法判别,0
54342.0,沈阳,20130907030000,Radar,无法判别,0
50854.0,安达,20130907030000,Radar,无法判别,0
56158.0,炉霍,20130907030000,Radar,无法判别,0
56459.0,木里,20130907030000,Radar,无法判别,0
56180.0,茂县,20130907030000,Radar,无法判别,0
53512.0,乌海,20130907030000,Radar,无法判别,0
50940.0,镇赉,20130907030000,Radar,无法判别,0
54064.0,农安,20130907030000,Radar,无法判别,0
54274.0,辉南,20130907030000,Radar,无法判别,0
54363.0,通化 ,20130907030000,Radar,无法判别,0
58635.0, 广丰,20130907030000,Radar,无法判别,0
57883.0,夏坪,20130907030000,Radar,无法判别,0
50934.0,突泉,20130907030000,Radar,无法判别,0
59124.0,南靖,20130907030000,Radar,无法判别,0
57800.0,纳雍,20130907030000,Radar,无法判别,0
57871.0,衡阳县,20130907030000,Radar,小雨,0
57045.0,渭南,20130907030000,Radar,无法判别,0
53929.0,长武,20130907030000,Radar,无法判别,0
53567.0,府谷,20130907030000,Radar,无法判别,0
53522.0,伊克乌素,20130907030000,Radar,无法判别,0
50776.0,萝北,20130907030000,Radar,无法判别,0
57669.0,安化,20130907030000,Radar,无法判别,0
53963.0,侯马,20130907030000,Radar,无法判别,0
50564.0,孙吴,20130907030000,Radar,无法判别,0
50867.0,巴彦,20130907030000,Radar,无法判别,0
56598.0,赫章,20130907030000,Radar,无法判别,0
53664.0,兴县,20130907030000,Radar,无法判别,0
55597.0,琼结,20130907030000,Radar,无法判别,0
57990.0, 崇义,20130907030000,Radar,无法判别,0
54918.0,曲阜,20130907030000,Radar,无法判别,0
53467.0,托克托县,20130907030000,Radar,无法判别,0
53778.0,平遥,20130907030000,Radar,无法判别,0
53875.0,沁源,20130907030000,Radar,无法判别,0
54823.0,济南,20130907030000,Radar,无法判别,0
54835.0,临朐,20130907030000,Radar,无法判别,0
57913.0,龙里,20130907030000,Radar,无法判别,0
57926.0,荔波,20130907030000,Radar,无法判别,0
50442.0,加格达奇,20130907030000,Radar,无法判别,0
50888.0,宝清,20130907030000,Radar,无法判别,0
50673.0,嘉荫,20130907030000,Radar,无法判别,0
50871.0,汤原,20130907030000,Radar,无法判别,0
54728.0,庆云,20130907030000,Radar,无法判别,0
58011.0,单县,20130907030000,Radar,小雨,0
53888.0,平顺,20130907030000,Radar,无法判别,0
56373.0,荥经,20130907030000,Radar,无法判别,0
57259.0,房县,20130907030000,Radar,无法判别,0
57486.0,汉川,20130907030000,Radar,小雨,0
57859.0,资源,20130907030000,Radar,无法判别,0
58623.0, 上饶县,20130907030000,Radar,无法判别,0
52856.0,共和,20130907030000,Radar,无法判别,0
59057.0,金秀,20130907030000,Radar,无法判别,0
50913.0,乌拉盖,20130907030000,Radar,无法判别,0
54320.0,宁城县,20130907030000,Radar,无法判别,0
50618.0,新巴尔虎左旗,20130907030000,Radar,无法判别,0
52575.0,雅布赖,20130907030000,Radar,无法判别,0
57894.0,井冈山,20130907030000,Radar,无法判别,0
58527.0,景德镇,20130907030000,Radar,无法判别,0
59102.0,寻乌,20130907030000,Radar,无法判别,0
54252.0,西丰,20130907030000,Radar,无法判别,0
58606.0,南昌,20130907030000,Radar,无法判别,0
56395.0,威远,20130907030000,Radar,无法判别,0
56475.0,越西,20130907030000,Radar,无法判别,0
54737.0,博兴,20130907030000,Radar,无法判别,0
54921.0,嘉祥,20130907030000,Radar,无法判别,0
57661.0,桃源,20130907030000,Radar,无法判别,0
53543.0,东胜,20130907030000,Radar,无法判别,0
51060.0,布尔津,20130907030000,Radar,无法判别,0
56496.0,兴文,20130907030000,Radar,无法判别,0
57303.0,苍溪,20130907030000,Radar,无法判别,0
54714.0,德州,20130907030000,Radar,无法判别,0
52862.0,大通,20130907030000,Radar,无法判别,0
56016.0,治多,20130907030000,Radar,无法判别,0
57604.0,纳溪,20130907030000,Radar,无法判别,0
56485.0,雷波,20130907030000,Radar,无法判别,0
50963.0,通河,20130907030000,Radar,无法判别,0
58529.0, 婺源,20130907030000,Radar,无法判别,0
57513.0,渝北,20130907030000,Radar,无法判别,0
58327.0,庐江,20130907030000,Radar,无法判别,0
54260.0,辽源,20130907030000,Radar,无法判别,0
52713.0,大柴旦,20130907030000,Radar,无法判别,0
57407.0,乐至,20130907030000,Radar,小雨,0
54223.0,奈曼,20130907030000,Radar,无法判别,0
58814.0, 石城,20130907030000,Radar,无法判别,0
58903.0, 瑞金,20130907030000,Radar,无法判别,0
55299.0,那曲,20130907030000,Radar,无法判别,0
57030.0,永寿,20130907030000,Radar,无法判别,0
56033.0,玛多,20130907030000,Radar,无法判别,0
57317.0,蓬安,20130907030000,Radar,小雨,0
54825.0,博山,20130907030000,Radar,无法判别,0
56106.0,索县,20130907030000,Radar,无法判别,0
56394.0,荣县,20130907030000,Radar,无法判别,0
56097.0,九寨沟,20130907030000,Radar,无法判别,0
52866.0,西宁,20130907030000,Radar,无法判别,0
53880.0,潞城,20130907030000,Radar,无法判别,0
57153.0,丹凤,20130907030000,Radar,无法判别,0
57184.0,叶县,20130907030000,Radar,无法判别,0
56137.0,昌都,20130907030000,Radar,无法判别,0
57043.0,大荔,20130907030000,Radar,无法判别,0
56595.0,镇雄,20130907030000,Radar,无法判别,0
56596.0,威信,20130907030000,Radar,无法判别,0
55294.0,安多,20130907030000,Radar,无法判别,0
56045.0,甘德,20130907030000,Radar,无法判别,0
53674.0,忻府区,20130907030000,Radar,无法判别,0
54778.0,荣成,20130907030000,Radar,无法判别,0
57906.0,望谟,20130907030000,Radar,无法判别,0
57911.0,白云,20130907030000,Radar,无法判别,0
57707.0,毕节,20130907030000,Radar,无法判别,0
58620.0, 乐平,20130907030000,Radar,无法判别,0
58693.0, 新建,20130907030000,Radar,无法判别,0
59306.0,揭西,20130907030000,Radar,无法判别,0
53859.0,吉县,20130907030000,Radar,无法判别,0
54819.0,肥城,20130907030000,Radar,无法判别,0
50985.0,密山,20130907030000,Radar,无法判别,0
50962.0,木兰,20130907030000,Radar,无法判别,0
57841.0,靖州,20130907030000,Radar,无法判别,0
54142.0,双辽,20130907030000,Radar,无法判别,0
54156.0,公主岭,20130907030000,Radar,无法判别,0
54284.0,东岗,20130907030000,Radar,无法判别,0
50852.0,望奎,20130907030000,Radar,无法判别,0
58221.0,蚌埠,20130907030000,Radar,小雨,0
57180.0,郏县,20130907030000,Radar,无法判别,0
53944.0,黄陵,20130907030000,Radar,无法判别,0
57143.0,商县,20130907030000,Radar,无法判别,0
53850.0,延川,20130907030000,Radar,无法判别,0
55125.0,,20130907030000,Radar,无法判别,0
55690.0,错那,20130907030000,Radar,无法判别,0
57562.0,石门,20130907030000,Radar,无法判别,0
57799.0, 吉安县,20130907030000,Radar,无法判别,0
50832.0,胡尔勒,20130907030000,Radar,无法判别,0
53343.0,白云鄂博,20130907030000,Radar,无法判别,0
58614.0, 进贤,20130907030000,Radar,无法判别,0
57251.0,郧西,20130907030000,Radar,无法判别,0
50758.0,明水,20130907030000,Radar,无法判别,0
57462.0,三峡,20130907030000,Radar,小雨,0
58508.0, 德安,20130907030000,Radar,无法判别,0
58510.0, 湖口,20130907030000,Radar,无法判别,0
59091.0, 全南,20130907030000,Radar,无法判别,0
56331.0,左贡,20130907030000,Radar,无法判别,0
54709.0,武城,20130907030000,Radar,无法判别,0
56192.0,文县,20130907030000,Radar,无法判别,0
56092.0,陇西,20130907030000,Radar,无法判别,0
57634.0,务川,20130907030000,Radar,无法判别,0
57643.0,永顺,20130907030000,Radar,无法判别,0
57307.0,三台,20130907030000,Radar,无法判别,0
57175.0,镇平,20130907030000,Radar,无法判别,0
57899.0, 泰和,20130907030000,Radar,无法判别,0
53578.0,朔州,20130907030000,Radar,无法判别,0
52874.0,乐都,20130907030000,Radar,无法判别,0
53993.0,内黄,20130907030000,Radar,无法判别,0
54853.0,崂山,20130907030000,Radar,无法判别,0
53857.0,宜川,20130907030000,Radar,无法判别,0
53750.0,米脂,20130907030000,Radar,无法判别,0
59945.0,保亭,20130907030000,Radar,无法判别,0
53908.0,通渭,20130907030000,Radar,无法判别,0
53585.0,繁峙,20130907030000,Radar,无法判别,0
57837.0,雷山,20130907030000,Radar,无法判别,0
57642.0,保靖,20130907030000,Radar,无法判别,0
57658.0,辰溪,20130907030000,Radar,无法判别,0
56151.0,班玛,20130907030000,Radar,无法判别,0
59481.0,番禺,20130907030000,Radar,无法判别,0
55578.0,日喀则,20130907030000,Radar,无法判别,0
52876.0,民和,20130907030000,Radar,无法判别,0
54347.0,辽阳,20130907030000,Radar,无法判别,0
52978.0,夏河,20130907030000,Radar,无法判别,0
53852.0,永和,20130907030000,Radar,无法判别,0
57973.0,桂阳,20130907030000,Radar,无法判别,0
54154.0,梨树,20130907030000,Radar,无法判别,0
54171.0,永吉,20130907030000,Radar,无法判别,0
56071.0,碌曲,20130907030000,Radar,无法判别,0
56578.0,宁南,20130907030000,Radar,无法判别,0
57049.0,华县,20130907030000,Radar,无法判别,0
56781.0,寻甸,20130907030000,Radar,无法判别,0
56875.0,玉溪,20130907030000,Radar,无法判别,0
56881.0,石林,20130907030000,Radar,无法判别,0
53646.0,榆林,20130907030000,Radar,无法判别,0
59047.0,柳江,20130907030000,Radar,无法判别,0
57080.0,巩义,20130907030000,Radar,无法判别,0
57299.0,光山,20130907030000,Radar,无法判别,0
58001.0,睢县,20130907030000,Radar,无法判别,0
54538.0,,20130907030000,Radar,无法判别,0
59626.0,东兴,20130907030000,Radar,无法判别,0
54471.0,营口,20130907030000,Radar,无法判别,0
55598.0,泽当,20130907030000,Radar,无法判别,0
55472.0,申扎,20130907030000,Radar,无法判别,0
57916.0,罗甸,20130907030000,Radar,无法判别,0
57915.0,乌当,20130907030000,Radar,无法判别,0
57094.0,尉氏,20130907030000,Radar,无法判别,0
55585.0,尼木,20130907030000,Radar,无法判别,0
58629.0, 铅山,20130907030000,Radar,无法判别,0
56065.0,河南,20130907030000,Radar,无法判别,0
54821.0,济阳,20130907030000,Radar,无法判别,0
53848.0,甘泉,20130907030000,Radar,无法判别,0
50557.0,嫩江,20130907030000,Radar,无法判别,0
57110.0,徽县,20130907030000,Radar,无法判别,0
53956.0,万荣,20130907030000,Radar,无法判别,0
53981.0,陵川,20130907030000,Radar,无法判别,0
54234.0,库伦,20130907030000,Radar,无法判别,0
53768.0,孝义,20130907030000,Radar,无法判别,0
57876.0,耒阳,20130907030000,Radar,无法判别,0
56074.0,玛曲,20130907030000,Radar,无法判别,0
57274.0,邓州,20130907030000,Radar,无法判别,0
54039.0,舍伯吐,20130907030000,Radar,无法判别,0
57655.0,沅陵,20130907030000,Radar,无法判别,0
57845.0,通道,20130907030000,Radar,无法判别,0
54525.0,宝坻,20130907030000,Radar,无法判别,0
58519.0,波阳,20130907030000,Radar,小雨,0
57895.0, 万安,20130907030000,Radar,无法判别,0
53588.0,五台山,20130907030000,Radar,无法判别,0
56286.0,龙泉驿,20130907030000,Radar,无法判别,0
51707.0,伽师,20130907030000,Radar,无法判别,0
57320.0,通江,20130907030000,Radar,无法判别,0
50858.0,肇东,20130907030000,Radar,小雨,0
56876.0,江川,20130907030000,Radar,无法判别,0
56898.0,峨山,20130907030000,Radar,无法判别,0
50950.0,肇州,20130907030000,Radar,无法判别,0
58408.0,蕲春,20130907030000,Radar,无法判别,0
54902.0,清丰,20130907030000,Radar,无法判别,0
52424.0,瓜州,20130907030000,Radar,无法判别,0
53865.0,汾西,20130907030000,Radar,无法判别,0
54731.0,利津,20130907030000,Radar,无法判别,0
58002.0,曹县,20130907030000,Radar,无法判别,0
57564.0,慈利,20130907030000,Radar,无法判别,0
57646.0,古丈,20130907030000,Radar,无法判别,0
50861.0,庆安,20130907030000,Radar,无法判别,0
57128.0,城固,20130907030000,Radar,无法判别,0
56594.0,彝良,20130907030000,Radar,无法判别,0
56862.0,双柏,20130907030000,Radar,无法判别,0
56878.0,通海,20130907030000,Radar,无法判别,0
56891.0,罗平,20130907030000,Radar,无法判别,0
56291.0,广汉,20130907030000,Radar,无法判别,0
56382.0,夹江,20130907030000,Radar,无法判别,0
56095.0,宕昌,20130907030000,Radar,无法判别,0
57870.0,祁东,20130907030000,Radar,无法判别,0
57882.0,茶陵,20130907030000,Radar,无法判别,0
53970.0,沁水,20130907030000,Radar,无法判别,0
53937.0,宁县,20130907030000,Radar,无法判别,0
56317.0,米林,20130907030000,Radar,无法判别,0
52797.0,景泰,20130907030000,Radar,无法判别,0
53732.0,河南,20130907030000,Radar,无法判别,0
51886.0,茫崖,20130907030000,Radar,无法判别,0
50850.0,大庆,20130907030000,Radar,无法判别,0
54802.0,临清,20130907030000,Radar,无法判别,0
56952.0,景谷,20130907030000,Radar,无法判别,0
56125.0,囊谦,20130907030000,Radar,无法判别,0
55694.0,,20130907030000,Radar,无法判别,0
55594.0,,20130907030000,Radar,无法判别,0
57140.0,柞水,20130907030000,Radar,无法判别,0
50655.0,五大连池,20130907030000,Radar,无法判别,0
54316.0,八里罕,20130907030000,Radar,无法判别,0
57868.0,祁阳,20130907030000,Radar,无法判别,0
56380.0,洪雅,20130907030000,Radar,无法判别,0
53959.0,运城,20130907030000,Radar,无法判别,0
56872.0,太华山,20130907030000,Radar,无法判别,0
56944.0,沧源,20130907030000,Radar,无法判别,0
54517.0,天津市城市气候监测站,20130907030000,Radar,无法判别,0
54290.0,龙井,20130907030000,Radar,无法判别,0
54374.0,临江,20130907030000,Radar,无法判别,0
54755.0,招远,20130907030000,Radar,无法判别,0
54725.0,惠民,20130907030000,Radar,无法判别,0
57719.0,开阳,20130907030000,Radar,无法判别,0
57813.0,清镇,20130907030000,Radar,无法判别,0
53874.0,古县,20130907030000,Radar,无法判别,0
57796.0, 新余,20130907030000,Radar,无法判别,0
57829.0,丹寨,20130907030000,Radar,无法判别,0
56094.0,舟曲,20130907030000,Radar,无法判别,0
52885.0,永登,20130907030000,Radar,无法判别,0
51855.0,且末,20130907030000,Radar,无法判别,0
51369.0,米泉,20130907030000,Radar,无法判别,0
56675.0,会东,20130907030000,Radar,无法判别,0
53748.0,子长,20130907030000,Radar,无法判别,0
53753.0,柳林,20130907030000,Radar,无法判别,0
57772.0,湘乡,20130907030000,Radar,无法判别,0
55587.0,,20130907030000,Radar,无法判别,0
55677.0,,20130907030000,Radar,无法判别,0
55599.0,,20130907030000,Radar,无法判别,0
54072.0,榆树,20130907030000,Radar,无法判别,0
54263.0,磐石,20130907030000,Radar,无法判别,0
54273.0,桦甸,20130907030000,Radar,无法判别,0
50741.0,甘南,20130907030000,Radar,无法判别,0
53832.0,志丹,20130907030000,Radar,无法判别,0
52974.0,同仁,20130907030000,Radar,无法判别,0
58311.0,六安,20130907030000,Radar,小雨,0
58418.0,望江,20130907030000,Radar,无法判别,0
58423.0,九华山,20130907030000,Radar,无法判别,0
58437.0,黄山,20130907030000,Radar,无法判别,0
53961.0,曲沃,20130907030000,Radar,无法判别,0
57029.0,礼泉,20130907030000,Radar,无法判别,0
57245.0,安康,20130907030000,Radar,无法判别,0
53735.0,靖边,20130907030000,Radar,无法判别,0
54723.0,阳信,20130907030000,Radar,无法判别,0
57960.0,全州,20130907030000,Radar,无法判别,0
57086.0,新郑,20130907030000,Radar,无法判别,0
59502.0,陆丰,20130907030000,Radar,无法判别,0
57776.0,南岳,20130907030000,Radar,无法判别,0
59449.0,博白,20130907030000,Radar,无法判别,0
57425.0,垫江,20130907030000,Radar,无法判别,0
53928.0,崇信,20130907030000,Radar,无法判别,0
55681.0,浪卡子,20130907030000,Radar,无法判别,0
57514.0,璧山,20130907030000,Radar,无法判别,0
56691.0,威宁,20130907030000,Radar,无法判别,0
57729.0,余庆,20130907030000,Radar,无法判别,0
53759.0,石楼,20130907030000,Radar,无法判别,0
57816.0,贵阳,20130907030000,Radar,无法判别,0
53575.0,神池,20130907030000,Radar,无法判别,0
53513.0,临河,20130907030000,Radar,无法判别,0
59246.0,武宣,20130907030000,Radar,无法判别,0
53965.0,绛县,20130907030000,Radar,无法判别,0
54908.0,东明,20130907030000,Radar,无法判别,0
54832.0,寿光,20130907030000,Radar,无法判别,0
58022.0,峄城,20130907030000,Radar,无法判别,0
53923.0,西峰,20130907030000,Radar,无法判别,0
58813.0,广昌,20130907030000,Radar,无法判别,0
57974.0,嘉禾,20130907030000,Radar,无法判别,0
57584.0,岳阳,20130907030000,Radar,无法判别,0
57657.0,泸溪,20130907030000,Radar,无法判别,0
57740.0,凤凰,20130907030000,Radar,无法判别,0
53385.0,商都,20130907030000,Radar,无法判别,0
59470.0,新兴,20130907030000,Radar,无法判别,0
57718.0,息烽,20130907030000,Radar,无法判别,0
54526.0,东丽区,20130907030000,Radar,无法判别,0
53673.0,原平,20130907030000,Radar,无法判别,0
52963.0,尖扎,20130907030000,Radar,无法判别,0
57737.0,施秉,20130907030000,Radar,无法判别,0
59215.0,德保,20130907030000,Radar,无法判别,0
56673.0,巧家,20130907030000,Radar,无法判别,0
52652.0,张掖,20130907030000,Radar,无法判别,0
53579.0,代县,20130907030000,Radar,无法判别,0
57054.0,潼关,20130907030000,Radar,无法判别,0
57132.0,户县,20130907030000,Radar,无法判别,0
57213.0,南郑,20130907030000,Radar,无法判别,0
52754.0,刚察,20130907030000,Radar,无法判别,0
57021.0,千阳,20130907030000,Radar,无法判别,0
57025.0,凤翔,20130907030000,Radar,无法判别,0
52955.0,贵南,20130907030000,Radar,无法判别,0
52737.0,德令哈,20130907030000,Radar,无法判别,0
53769.0,汾阳,20130907030000,Radar,无法判别,0
57155.0,山阳,20130907030000,Radar,无法判别,0
57047.0,蓝田,20130907030000,Radar,无法判别,0
56116.0,丁青,20130907030000,Radar,无法判别,0
53663.0,五寨,20130907030000,Radar,无法判别,0
53665.0,岚县,20130907030000,Radar,无法判别,0
53687.0,平定,20130907030000,Radar,无法判别,0
54305.0,太仆寺旗,20130907030000,Radar,无法判别,0
59320.0,诏安,20130907030000,Radar,无法判别,0
53934.0,合水,20130907030000,Radar,无法判别,0
54528.0,北辰区,20130907030000,Radar,无法判别,0
57035.0,乾县,20130907030000,Radar,无法判别,0
54515.0,廊坊,20130907030000,Radar,无法判别,0
55773.0,帕里,20130907030000,Radar,无法判别,0
57408.0,安岳,20130907030000,Radar,小雨,0
56199.0,中江,20130907030000,Radar,无法判别,0
57217.0,旺苍,20130907030000,Radar,无法判别,0
58306.0,金寨,20130907030000,Radar,无法判别,0
58330.0,含山,20130907030000,Radar,无法判别,0
53490.0,天镇,20130907030000,Radar,无法判别,0
56202.0,嘉黎,20130907030000,Radar,无法判别,0
57734.0,石阡,20130907030000,Radar,无法判别,0
54245.0,法库,20130907030000,Radar,闪电,0
54348.0,灯塔,20130907030000,Radar,无法判别,0
53751.0,子洲,20130907030000,Radar,无法判别,0
57105.0,康县,20130907030000,Radar,无法判别,0
53975.0,阳城,20130907030000,Radar,无法判别,0
57771.0,韶山,20130907030000,Radar,无法判别,0
57781.0,醴陵,20130907030000,Radar,无法判别,0
58006.0,虞城,20130907030000,Radar,小雨,0
54712.0,临邑,20130907030000,Radar,无法判别,0
54724.0,商河,20130907030000,Radar,无法判别,0
56289.0,彭山,20130907030000,Radar,无法判别,0
56964.0,思茅,20130907030000,Radar,无法判别,0
57032.0,周至,20130907030000,Radar,无法判别,0
54913.0,宁阳,20130907030000,Radar,无法判别,0
54925.0,平邑,20130907030000,Radar,无法判别,0
57972.0,郴州,20130907030000,Radar,无法判别,0
50884.0,双鸭山,20130907030000,Radar,无法判别,0
50873.0,佳木斯,20130907030000,Radar,无法判别,0
55279.0,班戈,20130907030000,Radar,无法判别,0
54323.0,北票,20130907030000,Radar,无法判别,0
53357.0,固阳县气象局,20130907030000,Radar,无法判别,0
57253.0,郧县,20130907030000,Radar,无法判别,0
53879.0,屯留,20130907030000,Radar,无法判别,0
58905.0, 于都,20130907030000,Radar,无法判别,0
54371.0,白山,20130907030000,Radar,无法判别,0
58404.0,浠水,20130907030000,Radar,无法判别,0
54099.0,东宁,20130907030000,Radar,无法判别,0
55593.0,墨竹工卡,20130907030000,Radar,无法判别,0
57087.0,长葛,20130907030000,Radar,无法判别,0
54012.0,西乌珠穆沁,20130907030000,Radar,无法判别,0
57874.0,常宁,20130907030000,Radar,无法判别,0
59471.0,云浮,20130907030000,Radar,无法判别,0
59656.0,吴川,20130907030000,Radar,无法判别,0
54909.0,定陶,20130907030000,Radar,小雨,0
