 50871.000000  46.733299  129.883301  95.099998  999999.000000  1.000000  2013.000000  1.000000  1.000000  -20.700001  -4.300000  11.000000  115.690002  0.000000  -0.700000  0.800000  0.800000  2.900000  5.200000  6.800000 


 50934.000000  45.383301  121.583298  311.700012  999999.000000  1.000000  2013.000000  1.000000  1.000000  -16.100000  -5.000000  5.000000  194.000000  2.000000  -13.500000  -6.500000  -3.600000  1.300000  5.600000  9.500000 


 54563.000000  39.633301  122.016701  118.699997  999999.000000  1.000000  2013.000000  1.000000  1.000000  -7.500000  -4.000000  24.000000  187.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 59632.000000  21.950001  108.616699  4.800000  5.800000  1.000000  2013.000000  1.000000  1.000000  16.100000  0.000000  33.000000  6.000000  0.000000  17.500000  17.900000  19.500000  21.600000  23.100000  25.100000 


 59113.000000  24.733299  116.716698  226.899994  999999.000000  1.000000  2013.000000  1.000000  1.000000  12.800000  1.000000  49.000000  35.000000  0.000000  14.300000  15.400000  0.000000  0.000000  0.000000  0.000000 


 54821.000000  37.000000  117.199997  20.400000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -2.400000  -2.000000  22.000000  272.000000  0.000000  -0.400000  2.100000  4.500000  7.900000  13.100000  16.299999 


 53384.000000  41.433300  113.183296  1424.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -14.700000  -3.000000  10.000000  433.000000  3.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 54326.000000  41.383301  119.699997  422.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -11.100000  -4.000000  6.000000  146.000000  0.000000  -9.300000  -5.600000  -1.100000  2.200000  7.600000  11.900000 


 59242.000000  23.750000  109.233299  84.900002  86.099998  1.000000  2013.000000  1.000000  1.000000  12.600000  -1.000000  31.000000  0.000000  0.000000  13.900000  15.100000  18.100000  20.100000  22.600000  24.299999 


 53677.000000  37.933300  112.483299  806.500000  808.000000  1.000000  2013.000000  1.000000  1.000000  -5.800000  -2.000000  6.000000  171.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 50928.000000  45.066700  120.333298  628.299988  999999.000000  1.000000  2013.000000  1.000000  1.000000  -18.400000  -5.000000  3.000000  127.000000  7.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 58342.000000  31.716700  119.550003  6.900000  999999.000000  1.000000  2013.000000  1.000000  1.000000  4.000000  -1.000000  97.000000  237.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 58129.000000  33.133301  117.866699  17.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  2.700000  -1.000000  60.000000  264.000000  0.000000  2.600000  5.300000  7.200000  10.400000  14.800000  18.400000 


 54134.000000  43.599998  121.283302  242.300003  999999.000000  1.000000  2013.000000  1.000000  1.000000  -15.800000  -5.100000  3.600000  0.710000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 57314.000000  31.350000  106.066704  405.700012  999999.000000  1.000000  2013.000000  1.000000  1.000000  11.800000  -0.400000  14.800000  -58.000000  0.000000  7.700000  9.900000  10.500000  13.200000  16.500000  18.400000 


 54470.000000  41.016701  122.033302  5.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -9.200000  -4.000000  18.000000  207.000000  0.000000  -5.300000  -1.300000  2.100000  4.500000  8.800000  12.300000 


 52681.000000  38.633301  103.083298  1367.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -7.100000  -1.000000  1.000000  75.000000  2.000000  -6.900000  -2.700000  -0.100000  4.200000  9.000000  12.900000 


 56284.000000  30.416700  103.483299  502.899994  50.299999  1.000000  2013.000000  1.000000  1.000000  7.300000  0.000000  7.000000  -30.000000  0.000000  8.600000  10.400000  11.300000  13.400000  16.600000  19.100000 


 56188.000000  30.000000  103.400002  698.500000  699.500000  1.000000  2013.000000  1.000000  1.000000  6.600000  0.200000  15.100000  27.000000  0.000000  7.600000  9.800000  11.900000  13.300000  15.400000  17.600000 


 54705.000000  37.366699  115.383301  28.600000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -2.800000  -2.000000  13.000000  144.000000  0.000000  -2.500000  0.900000  3.900000  7.100000  12.100000  15.900000 


 56074.000000  34.000000  102.083298  3471.399902  3471.199951  1.000000  2013.000000  1.000000  1.000000  -6.500000  1.100000  0.100000  -94.440002  9.000000  -4.900000  -1.400000  0.300000  2.500000  5.000000  7.200000 


 56192.000000  32.950001  104.666702  1014.299988  1015.500000  1.000000  2013.000000  1.000000  1.000000  5.200000  0.000000  0.000000  -100.000000  0.000000  5.700000  7.400000  8.400000  11.100000  14.500000  17.299999 


 50833.000000  46.716702  122.900002  187.800003  999999.000000  1.000000  2013.000000  1.000000  1.000000  -18.500000  -4.000000  12.000000  576.000000  0.000000  -6.400000  -2.200000  -0.300000  2.000000  5.200000  9.400000 


 53959.000000  35.049999  111.050003  365.000000  365.899994  1.000000  2013.000000  1.000000  1.000000  -0.600000  -1.000000  2.000000  -62.000000  0.000000  0.600000  3.000000  4.400000  7.200000  12.500000  16.400000 


 56994.000000  23.200001  104.166702  1293.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  12.700000  1.000000  17.000000  29.000000  0.000000  13.900000  16.600000  0.000000  0.000000  0.000000  0.000000 


 50525.000000  49.150002  119.750000  620.799988  620.799988  1.000000  2013.000000  1.000000  1.000000  -27.500000  -5.000000  16.000000  283.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 56376.000000  29.216700  102.383301  1098.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  7.700000  -2.200000  0.000000  -100.000000  1.000000  10.800000  10.600000  11.100000  13.500000  15.900000  18.100000 


 53769.000000  37.250000  111.783302  747.700012  749.200012  1.000000  2013.000000  1.000000  1.000000  -5.100000  -2.000000  4.000000  31.000000  0.000000  -5.100000  -0.700000  1.500000  4.400000  8.700000  999999.000000 


 58912.000000  25.716700  116.750000  380.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  10.200000  -1.000000  88.000000  90.000000  0.000000  11.400000  13.300000  0.000000  0.000000  0.000000  0.000000 


 54476.000000  40.166698  122.150002  37.900002  999999.000000  1.000000  2013.000000  1.000000  1.000000  -9.200000  -4.300000  22.000000  1.780000  1.000000  -3.900000  -1.200000  1.600000  4.100000  8.800000  12.400000 


 53464.000000  40.716702  111.166702  1042.699951  999999.000000  1.000000  2013.000000  1.000000  1.000000  -10.700000  -2.000000  5.000000  200.000000  0.000000  -9.100000  -5.900000  -1.700000  1.400000  6.200000  10.800000 


 53357.000000  41.033298  110.050003  1360.400024  999999.000000  1.000000  2013.000000  1.000000  1.000000  -14.400000  -3.000000  7.000000  240.000000  0.000000  -7.100000  -4.700000  -5.200000  0.300000  6.300000  9.000000 


 56697.000000  26.216700  104.083298  1984.199951  999999.000000  1.000000  2013.000000  1.000000  1.000000  7.600000  1.100000  0.100000  -99.070000  0.000000  10.100000  11.400000  0.000000  0.000000  0.000000  0.000000 


 53585.000000  39.166698  113.266701  933.900024  93.500000  1.000000  2013.000000  1.000000  1.000000  -8.800000  -2.000000  3.000000  120.000000  0.000000  -9.900000  -5.500000  -3.900000  0.800000  7.000000  10.900000 


 53775.000000  37.433300  112.533302  781.900024  999999.000000  1.000000  2013.000000  1.000000  1.000000  -5.000000  -1.000000  3.000000  -15.000000  2.000000  -4.800000  -1.100000  0.000000  0.000000  0.000000  0.000000 


 54218.000000  42.299999  118.833298  668.599976  999999.000000  1.000000  2013.000000  1.000000  1.000000  -13.900000  -6.000000  6.000000  176.000000  0.000000  -12.200000  -8.300000  -2.700000  1.700000  7.000000  10.700000 


 59855.000000  19.233299  110.466698  24.000000  2.800000  1.000000  2013.000000  1.000000  1.000000  21.000000  2.000000  51.000000  -26.000000  0.000000  22.100000  23.000000  24.200001  25.000000  26.100000  27.500000 


 57053.000000  34.700001  110.716698  505.700012  507.100006  1.000000  2013.000000  1.000000  1.000000  -1.200000  -1.000000  5.000000  5.000000  0.000000  -0.600000  2.400000  4.300000  7.400000  12.000000  15.700000 


 57792.000000  27.816700  114.683296  93.699997  93.699997  1.000000  2013.000000  1.000000  1.000000  6.900000  -1.000000  142.000000  201.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 58941.000000  25.966700  119.500000  25.900000  2.600000  1.000000  2013.000000  1.000000  1.000000  12.900000  0.000000  77.000000  139.000000  0.000000  12.800000  14.400000  0.000000  0.000000  0.000000  0.000000 


 54135.000000  43.599998  122.266701  178.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -14.800000  -4.000000  3.900000  39.290001  0.000000  -12.900000  -8.800000  -8.100000  -1.800000  6.900000  10.600000 


 53665.000000  38.283298  111.650002  1185.099976  1183.699951  1.000000  2013.000000  1.000000  1.000000  -9.600000  -3.000000  9.000000  -65.000000  1.000000  -7.600000  -3.300000  -0.300000  2.400000  6.500000  10.300000 


 53289.000000  42.233299  113.833298  1322.099976  1322.800049  1.000000  2013.000000  1.000000  1.000000  -16.100000  -3.000000  10.000000  281.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 59754.000000  20.200001  110.099998  55.900002  5.500000  1.000000  2013.000000  1.000000  1.000000  19.500000  2.000000  20.000000  -23.000000  0.000000  22.000000  22.900000  23.600000  25.299999  26.900000  27.900000 


 53674.000000  38.416698  112.699997  797.700012  79.900002  1.000000  2013.000000  1.000000  1.000000  -8.700000  -2.000000  3.000000  30.000000  0.000000  -7.700000  -3.600000  -1.600000  2.300000  7.300000  11.600000 


 54324.000000  41.333302  120.266701  174.300003  999999.000000  1.000000  2013.000000  1.000000  1.000000  -10.300000  -4.000000  3.000000  -3.000000  0.000000  -9.300000  -3.500000  -1.000000  3.600000  8.000000  12.300000 


 53663.000000  38.916698  111.816704  1401.000000  1402.500000  1.000000  2013.000000  1.000000  1.000000  -10.800000  -1.000000  8.000000  114.000000  0.000000  -6.500000  -4.300000  -1.000000  7.200000  6.100000  9.200000 


 59061.000000  24.816700  111.266701  193.500000  193.500000  1.000000  2013.000000  1.000000  1.000000  9.900000  -1.000000  100.000000  99.000000  0.000000  10.500000  12.600000  13.800000  15.900000  19.000000  21.299999 


 56093.000000  34.433300  104.016701  2315.800049  999999.000000  1.000000  2013.000000  1.000000  1.000000  -4.400000  0.300000  1.100000  -0.310000  1.000000  -2.300000  0.200000  1.600000  4.000000  7.500000  10.600000 


 53783.000000  37.599998  113.699997  876.200012  880.299988  1.000000  2013.000000  1.000000  1.000000  -6.400000  -3.000000  4.000000  26.000000  3.000000  -7.400000  -2.200000  0.600000  4.000000  9.000000  12.500000 


 54493.000000  40.433300  124.466698  260.100006  999999.000000  1.000000  2013.000000  1.000000  1.000000  -12.300000  -4.500000  25.000000  61.290001  0.000000  -4.400000  -1.300000  0.600000  4.200000  6.700000  11.000000 


 57313.000000  31.866699  106.766701  417.700012  999999.000000  1.000000  2013.000000  1.000000  1.000000  7.000000  -0.300000  11.600000  -17.730000  0.000000  7.700000  9.900000  12.300000  14.500000  17.100000  19.299999 


 52533.000000  39.766701  98.483299  1477.199951  999999.000000  1.000000  2013.000000  1.000000  1.000000  -7.000000  0.000000  3.000000  100.000000  4.000000  -7.700000  -3.000000  -1.500000  2.600000  7.800000  11.500000 


 53926.000000  35.333302  107.349998  1028.800049  999999.000000  1.000000  2013.000000  1.000000  1.000000  -3.700000  -1.300000  1.000000  -0.690000  2.000000  -2.700000  0.300000  2.200000  5.100000  9.500000  13.300000 


 58467.000000  30.200001  121.266701  4.500000  5.700000  1.000000  2013.000000  1.000000  1.000000  6.600000  0.000000  105.000000  117.839996  0.000000  7.000000  9.200000  0.000000  0.000000  0.000000  0.000000 


 57789.000000  27.133301  113.949997  194.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  7.900000  -0.100000  64.199997  0.640000  0.000000  8.200000  11.000000  12.800000  15.200000  18.400000  21.100000 


 57899.000000  26.483299  114.550003  71.400002  7.100000  1.000000  2013.000000  1.000000  1.000000  8.500000  0.000000  113.000000  191.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 58607.000000  28.549999  115.949997  31.900000  31.900000  1.000000  2013.000000  1.000000  1.000000  6.500000  -1.000000  178.000000  853.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 53469.000000  40.383301  111.833298  1166.699951  999999.000000  1.000000  2013.000000  1.000000  1.000000  -11.300000  -1.000000  7.000000  156.000000  0.000000  -5.600000  -2.800000  -1.500000  1.600000  5.500000  9.900000 


 53881.000000  37.283298  106.483299  1382.900024  138.199997  1.000000  2013.000000  1.000000  1.000000  -4.500000  0.000000  1.000000  -44.000000  3.000000  -4.400000  -0.600000  0.400000  3.900000  8.900000  12.500000 


 53707.000000  36.933300  105.250000  1697.900024  999999.000000  1.000000  2013.000000  1.000000  1.000000  -7.100000  0.000000  2.000000  133.000000  2.000000  -6.500000  -2.500000  -1.400000  2.300000  7.400000  11.300000 


 53817.000000  36.000000  106.266701  1752.800049  999999.000000  1.000000  2013.000000  1.000000  1.000000  -5.700000  0.300000  3.500000  66.669998  0.000000  -4.700000  -1.400000  0.600000  2.800000  6.700000  10.600000 


 53705.000000  37.483299  105.683296  1183.400024  999999.000000  1.000000  2013.000000  1.000000  1.000000  -4.100000  0.600000  0.500000  -28.570000  0.000000  -4.000000  1.100000  3.500000  6.800000  10.500000  13.700000 


 53916.000000  35.500000  106.316704  1949.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -5.200000  -1.000000  2.000000  -56.000000  2.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 53810.000000  36.583302  105.533302  1339.300049  999999.000000  1.000000  2013.000000  1.000000  1.000000  -4.900000  0.000000  1.000000  -50.000000  5.000000  -4.600000  -1.300000  0.800000  4.500000  9.400000  13.200000 


 53914.000000  35.616699  106.116699  2078.600098  999999.000000  1.000000  2013.000000  1.000000  1.000000  -6.600000  0.000000  3.000000  6.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 53903.000000  35.583302  105.433296  1916.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -7.200000  -1.000000  3.000000  89.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 56889.000000  24.049999  104.166702  1518.699951  999999.000000  1.000000  2013.000000  1.000000  1.000000  11.500000  2.000000  10.000000  -45.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 53615.000000  38.799999  106.699997  1101.599976  999999.000000  1.000000  2013.000000  1.000000  1.000000  -7.000000  0.000000  0.000000  -100.000000  0.000000  -6.800000  -2.300000  0.500000  3.600000  8.300000  11.400000 


 53723.000000  37.799999  107.383301  1349.300049  999999.000000  1.000000  2013.000000  1.000000  1.000000  -6.200000  0.000000  1.000000  -7.000000  1.000000  -5.500000  -2.000000  0.400000  2.600000  6.800000  11.300000 


 53704.000000  37.533298  105.183296  1225.699951  999999.000000  1.000000  2013.000000  1.000000  1.000000  -5.100000  0.100000  0.200000  -0.780000  2.000000  -4.900000  -0.700000  1.400000  4.400000  9.000000  12.400000 


 53519.000000  39.216702  106.766701  1092.500000  1093.099976  1.000000  2013.000000  1.000000  1.000000  -6.100000  0.000000  1.000000  100.000000  7.000000  -6.300000  -2.000000  0.600000  3.600000  9.500000  14.200000 


 53806.000000  36.566700  105.650002  1854.199951  999999.000000  1.000000  2013.000000  1.000000  1.000000  -5.300000  -1.000000  4.000000  139.000000  1.000000  -5.500000  -2.800000  -0.800000  1.300000  6.200000  10.000000 


 53877.000000  36.166698  112.250000  860.099976  86.099998  1.000000  2013.000000  1.000000  1.000000  -5.300000  -1.000000  9.000000  47.000000  0.000000  -3.800000  -0.800000  1.600000  4.800000  9.100000  13.300000 


 56394.000000  29.450001  104.433296  384.100006  999999.000000  1.000000  2013.000000  1.000000  1.000000  8.600000  -0.300000  2.800000  -6.670000  0.000000  10.200000  12.300000  13.800000  16.299999  18.500000  20.100000 


 53513.000000  40.733299  107.366699  1041.099976  999999.000000  1.000000  2013.000000  1.000000  1.000000  -9.400000  -1.000000  0.000000  -33.000000  1.000000  -9.800000  -4.800000  -3.400000  0.800000  7.200000  11.700000 


 54348.000000  41.250000  123.199997  36.799999  999999.000000  1.000000  2013.000000  1.000000  1.000000  -11.800000  -4.900000  24.400000  201.229996  0.000000  -3.900000  -1.500000  1.700000  3.400000  7.900000  11.300000 


 57662.000000  29.033300  111.416702  35.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  4.800000  -3.000000  60.000000  51.000000  1.000000  4.900000  7.600000  12.000000  13.900000  16.900000  19.200001 


 54213.000000  42.933300  119.000000  634.299988  999999.000000  1.000000  2013.000000  1.000000  1.000000  -15.600000  -6.000000  4.000000  186.000000  1.000000  -7.400000  -5.100000  -3.400000  0.700000  5.900000  9.900000 


 53863.000000  37.033298  111.916702  743.900024  745.700012  1.000000  2013.000000  1.000000  1.000000  -4.400000  -2.000000  4.000000  0.000000  0.000000  -3.900000  -0.500000  1.600000  5.500000  9.500000  13.200000 


 58510.000000  29.733299  116.233299  40.099998  999999.000000  1.000000  2013.000000  1.000000  1.000000  5.200000  -2.000000  117.000000  200.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 53872.000000  36.766701  112.683296  960.700012  962.400024  1.000000  2013.000000  1.000000  1.000000  -6.500000  -2.000000  5.000000  15.000000  0.000000  -5.000000  -1.000000  1.600000  4.600000  8.800000  12.100000 


 58130.000000  33.933300  117.949997  23.799999  24.500000  1.000000  2013.000000  1.000000  1.000000  0.800000  -2.000000  57.000000  294.000000  0.000000  1.500000  3.800000  7.800000  10.300000  14.300000  17.799999 


 54452.000000  40.799999  119.816704  365.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -10.100000  -0.300000  3.600000  0.710000  0.000000  -7.500000  -1.800000  1.100000  3.900000  8.100000  11.700000 


 54843.000000  36.750000  119.199997  22.200001  999999.000000  1.000000  2013.000000  1.000000  1.000000  -2.100000  -2.000000  36.000000  295.000000  0.000000  -0.700000  2.200000  4.200000  6.900000  11.500000  15.700000 


 56079.000000  33.583302  102.966698  3441.100098  3442.600098  1.000000  2013.000000  1.000000  1.000000  -7.100000  2.000000  3.000000  -7.000000  1.000000  -2.500000  -1.000000  0.400000  2.400000  5.400000  7.700000 


 56196.000000  31.450001  104.733299  522.700012  999999.000000  1.000000  2013.000000  1.000000  1.000000  7.400000  0.500000  4.900000  -0.040000  0.000000  8.800000  10.200000  11.900000  13.200000  16.600000  18.900000 


 54234.000000  42.733299  121.750000  297.799988  999999.000000  1.000000  2013.000000  1.000000  1.000000  -13.700000  -5.000000  2.000000  -40.000000  0.000000  -12.700000  -8.100000  -4.100000  0.500000  5.400000  10.400000 


 56768.000000  25.033300  101.550003  1824.099976  1820.900024  1.000000  2013.000000  1.000000  1.000000  10.500000  1.000000  0.000000  -100.000000  0.000000  12.500000  14.300000  15.100000  16.600000  18.500000  18.799999 


 53457.000000  40.233299  110.016701  1011.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -9.700000  0.000000  5.000000  292.000000  0.000000  -8.800000  -6.300000  -3.400000  0.700000  5.300000  10.700000 


 58138.000000  32.983299  118.516701  40.799999  4.300000  1.000000  2013.000000  1.000000  1.000000  2.300000  -1.000000  71.000000  231.000000  0.000000  2.600000  5.900000  7.800000  10.700000  15.000000  18.400000 


 58748.000000  27.100000  119.650002  50.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  11.700000  0.000000  114.000000  181.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 59082.000000  24.683300  113.599998  61.000000  999999.000000  1.000000  2013.000000  1.000000  1.000000  10.300000  -2.000000  107.000000  137.000000  0.000000  11.400000  13.200000  15.800000  17.799999  20.500000  22.200001 


 56193.000000  32.416698  104.516701  893.200012  894.900024  1.000000  2013.000000  1.000000  1.000000  5.500000  0.000000  1.300000  -43.480000  0.000000  7.200000  8.000000  11.400000  12.700000  14.200000  16.299999 


 54223.000000  42.849998  120.650002  362.899994  999999.000000  1.000000  2013.000000  1.000000  1.000000  -14.500000  -5.000000  3.000000  12.000000  1.000000  -4.200000  -1.100000  0.300000  3.600000  7.200000  9.800000 


 59456.000000  22.350000  110.933296  141.399994  142.199997  1.000000  2013.000000  1.000000  1.000000  16.299999  0.000000  42.000000  57.000000  1.000000  17.200001  18.400000  20.200001  21.299999  23.500000  25.900000 


 50964.000000  45.833302  128.800003  119.300003  999999.000000  1.000000  2013.000000  1.000000  1.000000  -20.400000  -5.100000  17.700001  101.139999  0.000000  -1.200000  0.300000  0.900000  3.500000  7.000000  9.700000 


 50983.000000  45.466702  132.583298  100.199997  104.800003  1.000000  2013.000000  1.000000  1.000000  -19.200001  -4.100000  28.600000  25.309999  0.000000  -5.700000  -2.400000  0.500000  2.500000  6.200000  9.000000 


 54113.000000  43.533298  118.650002  623.299988  622.500000  1.000000  2013.000000  1.000000  1.000000  -16.500000  -6.000000  4.000000  187.000000  3.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 56187.000000  30.700001  103.833298  540.599976  999999.000000  1.000000  2013.000000  1.000000  1.000000  6.800000  0.000000  3.000000  -52.000000  0.000000  7.900000  10.100000  11.400000  13.400000  16.500000  18.400000 


 54349.000000  41.299999  124.116699  211.899994  21.200001  1.000000  2013.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 


 57303.000000  31.733299  105.916702  459.899994  46.099998  1.000000  2013.000000  1.000000  1.000000  7.200000  0.100000  9.400000  -14.550000  0.000000  7.800000  10.900000  12.900000  13.600000  17.100000  19.200001 


 56670.000000  26.916700  102.116699  1136.900024  999999.000000  1.000000  2013.000000  1.000000  1.000000  11.800000  0.300000  0.000000  -100.000000  1.000000  13.900000  15.400000  15.900000  18.000000  20.500000  22.799999 


 52984.000000  35.583302  103.183296  1918.500000  999999.000000  1.000000  2013.000000  1.000000  1.000000  -5.100000  -0.500000  2.300000  15.000000  0.000000  -3.600000  -0.700000  1.000000  3.900000  8.000000  11.500000 


 59092.000000  24.916700  114.816704  206.300003  999999.000000  1.000000  2013.000000  1.000000  1.000000  10.500000  0.000000  94.000000  132.000000  0.000000  11.400000  13.600000  14.300000  16.299999  19.799999  23.000000 


 50937.000000  45.033298  121.083298  249.899994  999999.000000  1.000000  2013.000000  1.000000  1.000000  -15.000000  -4.000000  7.000000  288.000000  10.000000  -14.300000  -7.800000  -3.100000  1.200000  3.300000  10.000000 


 53488.000000  40.033298  113.583298  1034.300049  1035.400024  1.000000  2013.000000  1.000000  1.000000  -11.500000  -2.000000  3.000000  26.000000  0.000000  -10.600000  -6.000000  -4.200000  -1.900000  5.500000  10.200000 


