 50956.000000  45.880001  126.570000  128.300003  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  45.000000  7.000000  148.000000  0.000000  134.000000  120.000000  1.000000  0.000000  0.000000  0.000000  9.780000  10.340000  182.648407  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1059.500000  0.000000  54.220001  45.840000  0.000000  360.000000  0.000000  9.500000  5.500000  4.600000 

 51462.000000  43.849998  87.550003  849.000000  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  56.000000  136.000000  192.000000  0.000000  47.000000  114.000000  1.000000  0.000000  0.000000  0.000000  9.820000  10.990000  179.533203  2.639000  0.049000  2.391000  0.000000  0.000000  0.000000  922.489990  0.000000  19.959999  18.010000  0.000000  360.000000  0.000000  4.500000  3.000000  2.500000 

 51747.000000  38.970001  83.650002  1099.300049  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  1200.199951  999999.000000  999999.000000 

 52203.000000  42.820000  93.519997  737.200012  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  245.399994  999999.000000  999999.000000 

 52866.000000  36.619999  101.769997  2261.199951  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  85.000000  999999.000000 

 52889.000000  36.049999  103.879997  1517.199951  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  40.000000  154.000000  127.000000  0.000000  112.000000  133.000000  1.000000  0.000000  0.000000  0.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  0.000000  999999.000000  999999.000000  0.000000  999999.000000  0.000000  999999.000000  999999.000000  0.000000  360.000000  0.000000  106.900002  60.500000  51.400002 

 53068.000000  43.650002  111.970001  965.900024  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  46.000000  195.000000  187.000000  0.000000  132.000000  116.000000  1.000000  0.000000  0.000000  0.000000  9.800000  11.550000  173.460495  2.589000  0.081000  2.005000  0.000000  0.000000  0.000000  922.669983  0.000000  58.730000  19.030001  0.000000  360.000000  0.000000  7.000000  4.100000  3.100000 

 53466.000000  40.750000  111.699997  1045.400024  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  47.000000  4.000000  134.000000  0.000000  110.000000  128.000000  1.000000  0.000000  0.000000  0.000000  9.800000  11.610000  177.935898  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  934.859985  0.000000  50.230000  49.000000  0.000000  360.000000  0.000000  170.399994  70.300003  51.000000 

 53614.000000  38.470001  106.199997  1110.900024  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  46.000000  213.000000  133.000000  0.000000  131.000000  122.000000  1.000000  0.000000  0.000000  0.000000  9.830000  11.860000  174.978104  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  912.479980  0.000000  60.689999  47.040001  0.000000  360.000000  0.000000  76.000000  51.500000  44.500000 

 53647.000000  38.430000  109.199997  1105.000000  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  45.000000  68.000000  191.000000  0.000000  0.000000  111.000000  1.000000  0.000000  0.000000  0.000000  4.000000  0.000000  176.366806  5.000000  0.000000  2.326000  0.000000  0.000000  0.000000  909.080017  0.000000  0.000000  -2.540000  0.000000  360.000000  0.000000  46.200001  40.700001  36.700001 

 53677.000000  37.930000  112.480003  806.500000  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  59.000000  12.000000  138.000000  0.000000  174.000000  131.000000  1.000000  0.000000  0.000000  0.000000  9.810000  11.840000  179.372192  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  970.429993  0.000000  80.820000  50.490002  0.000000  360.000000  0.000000  112.500000  79.599998  66.500000 

 53772.000000  37.779999  112.550003  778.299988  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  999999.000000  227.600006  102.900002  75.500000 

 54161.000000  43.900002  125.220001  236.800003  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  60.000000  128.000000  198.000000  0.000000  0.000000  117.000000  1.000000  0.000000  0.000000  0.000000  9.800000  11.120000  176.366806  2.589000  0.046000  2.136000  0.000000  0.000000  0.000000  992.530029  0.000000  -0.510000  19.510000  0.000000  360.000000  0.000000  9.400000  4.500000  3.300000 

 54218.000000  42.270000  118.970001  568.000000  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  45.000000  206.000000  179.000000  0.000000  116.000000  126.000000  1.000000  0.000000  0.000000  0.000000  9.790000  11.130000  194.174805  2.660000  0.029000  2.169000  0.000000  0.000000  0.000000  940.330017  0.000000  50.220001  22.330000  0.000000  360.000000  0.000000  10.800000  4.900000  4.200000 

 54249.000000  999999.000000  999999.000000  999999.000000  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  50.000000  76.000000  149.000000  0.000000  168.000000  115.000000  1.000000  0.000000  0.000000  0.000000  9.750000  11.990000  176.366806  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1029.949951  0.000000  78.919998  44.080002  0.000000  360.000000  0.000000  14.200000  11.200000  9.600000 

 54324.000000  999999.000000  999999.000000  999999.000000  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  51.000000  15.000000  148.000000  0.000000  106.000000  130.000000  1.000000  0.000000  0.000000  0.000000  9.840000  11.930000  177.935898  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1032.170044  0.000000  49.630001  50.160000  0.000000  360.000000  0.000000  30.200001  9.200000  4.400000 

 54339.000000  41.049999  123.000000  77.199997  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  47.000000  134.000000  197.000000  0.000000  62.000000  117.000000  1.000000  0.000000  0.000000  0.000000  9.780000  10.410000  177.935898  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1374.489990  0.000000  25.520000  44.790001  0.000000  360.000000  0.000000  47.000000  37.500000  33.700001 

 54346.000000  41.189999  123.470001  185.399994  999999.000000  2013.000000  8.000000  26.000000  1.000000  0.000000  0.000000  2225.000000  2.000000  100.000000  0.000000  130.000000  49.000000  26.000000  201.000000  0.000000  59.000000  119.000000  1.000000  0.000000  0.000000  0.000000  9.790000  11.160000  176.366806  2.660000  0.039000  2.047000  0.000000  0.000000  0.000000  1028.900024  0.000000  25.500000  19.750000  0.000000  360.000000  0.000000  109.099998  84.199997  67.199997 

