58448,2221,2013,238,0122,3.548,A,3.555,A,10.506,A,14.057,A,2.355,A,11.843,A,3.860,3.740,10.670,14.310,2.386,12.330,3.270,3.300,10.280,13.430,2.303,11.110,0.176,0.168,0.106,0.265,0.028,0.498
58448,2221,2013,238,0123,3.516,A,3.428,A,10.416,A,13.789,A,2.333,A,12.007,A,3.660,3.640,10.770,14.210,2.381,12.820,3.270,3.300,10.280,13.430,2.283,11.110,0.146,0.113,0.152,0.232,0.034,0.644
58448,2221,2013,238,0124,3.452,A,3.813,A,10.722,A,14.548,A,2.323,A,12.494,A,3.660,4.030,10.870,14.700,2.405,13.310,3.270,3.590,10.480,14.310,2.264,12.090,0.131,0.161,0.148,0.127,0.045,0.407
58448,2221,2013,238,0125,3.395,A,3.668,A,10.820,A,14.485,A,2.318,A,12.352,A,3.470,3.930,10.920,14.510,2.400,13.060,3.170,3.590,10.570,14.410,2.244,11.600,0.106,0.096,0.090,0.045,0.051,0.396
58448,2221,2013,238,0126,3.443,A,3.711,A,10.691,A,14.352,A,2.323,A,12.312,A,3.660,3.740,10.870,14.510,2.396,12.820,3.170,3.590,10.570,14.210,2.259,11.600,0.152,0.054,0.089,0.108,0.048,0.367
58448,2221,2013,238,0127,3.426,A,3.669,A,10.762,A,14.427,A,2.362,A,12.128,A,3.660,3.740,10.870,14.510,2.444,12.330,3.270,3.390,10.670,14.110,2.293,11.600,0.164,0.103,0.067,0.140,0.060,0.325
58448,2221,2013,238,0128,3.345,A,3.153,A,10.678,A,13.780,A,2.317,A,11.398,A,3.470,3.390,10.770,14.110,2.366,12.090,3.170,3.000,10.570,13.630,2.234,10.620,0.106,0.125,0.056,0.146,0.055,0.452
58448,2221,2013,238,0129,3.385,A,3.363,A,10.413,A,13.725,A,2.322,A,10.683,A,3.660,3.490,10.570,13.920,2.361,11.360,3.270,3.250,10.230,13.630,2.283,10.130,0.155,0.074,0.090,0.116,0.033,0.446
58448,2221,2013,238,0130,3.362,A,3.288,A,10.373,A,13.675,A,2.361,A,10.074,A,3.470,3.440,10.570,13.720,2.435,10.870,3.170,3.100,10.230,13.630,2.303,9.650,0.108,0.118,0.146,0.047,0.045,0.454
58448,2221,2013,238,0131,3.410,A,3.354,A,10.383,A,13.645,A,2.333,A,10.928,A,3.660,3.440,10.570,13.720,2.386,11.360,3.170,3.250,10.230,13.630,2.210,10.620,0.159,0.059,0.084,0.035,0.061,0.317
58448,2221,2013,238,0132,3.395,A,3.394,A,10.255,A,13.603,A,2.348,A,11.598,A,3.470,3.640,10.380,13.720,2.405,11.840,3.270,3.200,10.130,13.430,2.293,10.620,0.097,0.155,0.094,0.094,0.039,0.428
58448,2221,2013,238,0133,3.427,A,3.171,A,10.259,A,13.488,A,2.334,A,10.561,A,3.660,3.250,10.280,13.530,2.386,10.870,3.170,3.100,10.230,13.430,2.269,9.890,0.148,0.066,0.026,0.051,0.036,0.258
58448,2221,2013,238,0134,3.295,A,3.213,A,10.497,A,13.675,A,2.349,A,11.293,A,3.470,3.250,10.870,14.020,2.386,12.330,3.170,3.100,10.230,13.430,2.313,10.130,0.075,0.043,0.215,0.223,0.024,0.635
58448,2221,2013,238,0135,3.288,A,3.326,A,10.733,A,14.063,A,2.343,A,12.290,A,3.470,3.440,10.870,14.110,2.396,12.330,3.080,3.200,10.620,13.820,2.293,12.090,0.138,0.092,0.071,0.086,0.036,0.093
58448,2221,2013,238,0136,3.238,A,3.146,A,10.529,A,13.546,A,2.360,A,12.229,A,3.470,3.350,10.770,13.920,2.415,12.820,3.080,3.100,10.280,13.240,2.293,11.840,0.105,0.078,0.154,0.215,0.044,0.339
58448,2221,2013,238,0137,3.370,A,3.279,A,10.678,A,13.894,A,2.333,A,12.618,A,3.470,3.350,10.770,14.110,2.391,12.820,3.170,3.200,10.620,13.820,2.283,12.090,0.113,0.054,0.047,0.094,0.042,0.271
58448,2221,2013,238,0138,3.435,A,3.043,A,10.575,A,13.643,A,2.352,A,12.208,A,3.660,3.200,10.720,13.920,2.454,12.820,3.270,2.910,10.480,13.430,2.283,11.600,0.141,0.078,0.101,0.185,0.055,0.410
58448,2221,2013,238,0139,3.378,A,2.776,A,10.656,A,13.368,A,2.314,A,10.521,A,3.470,3.250,10.870,13.630,2.361,11.360,3.270,2.610,10.330,13.040,2.283,9.650,0.100,0.171,0.178,0.168,0.035,0.593
58448,2221,2013,238,0140,3.320,A,2.739,A,10.315,A,13.033,A,2.369,A,11.193,A,3.470,2.810,10.570,13.330,2.425,11.840,3.270,2.610,9.740,12.450,2.278,10.130,0.090,0.086,0.247,0.292,0.054,0.555
58448,2221,2013,238,0141,3.257,A,2.727,A,10.361,A,13.088,A,2.395,A,11.801,A,3.470,2.910,11.060,14.110,2.508,12.330,3.080,2.560,9.740,12.450,2.303,11.600,0.160,0.139,0.393,0.514,0.071,0.203
58448,2221,2013,238,0142,3.468,A,2.978,A,10.906,A,13.911,A,2.388,A,12.291,A,3.660,3.050,11.060,14.110,2.435,12.820,3.270,2.910,10.570,13.430,2.342,11.600,0.125,0.054,0.146,0.218,0.037,0.291
58448,2221,2013,238,0143,3.338,A,2.873,A,10.461,A,13.367,A,2.348,A,11.763,A,3.660,2.910,10.570,13.530,2.425,12.580,2.980,2.810,10.230,13.140,2.303,10.620,0.214,0.048,0.098,0.126,0.041,0.563
58448,2221,2013,238,0144,3.345,A,2.897,A,10.045,A,12.940,A,2.360,A,11.436,A,3.660,2.950,10.280,13.040,2.396,12.330,2.980,2.810,9.840,12.840,2.303,10.620,0.229,0.042,0.137,0.104,0.036,0.644
58448,2221,2013,238,0145,3.205,A,2.906,A,9.914,A,12.772,A,2.317,A,13.044,A,3.270,3.100,10.770,13.820,2.396,13.310,3.080,2.710,9.450,12.260,2.234,12.090,0.075,0.128,0.393,0.473,0.065,0.368
58448,2221,2013,238,0146,3.393,A,2.752,A,10.130,A,12.877,A,2.361,A,12.270,A,3.660,3.000,10.770,13.820,2.435,12.820,3.080,2.520,9.450,12.060,2.293,11.600,0.208,0.204,0.398,0.590,0.046,0.456
58448,2221,2013,238,0147,3.240,A,2.474,A,9.368,A,11.827,A,2.335,A,13.004,A,3.470,2.520,9.450,12.060,2.386,13.310,2.980,2.370,9.160,11.670,2.283,12.580,0.178,0.058,0.108,0.141,0.041,0.314
58448,2221,2013,238,0148,3.337,A,2.600,A,9.389,A,11.988,A,2.307,A,12.212,A,3.470,2.710,9.500,12.060,2.361,13.310,3.170,2.520,9.260,11.770,2.274,11.360,0.107,0.064,0.080,0.109,0.037,0.739
58448,2221,2013,238,0149,3.508,A,2.943,A,9.873,A,12.818,A,2.369,A,11.111,A,4.640,3.050,10.180,13.140,2.415,11.840,3.170,2.810,9.550,12.450,2.274,10.620,0.390,0.078,0.191,0.230,0.049,0.429
58448,2221,2013,238,0150,3.263,A,2.763,A,9.753,A,12.485,A,2.365,A,11.196,A,3.470,2.950,10.090,12.650,2.444,11.360,3.080,2.610,9.550,12.260,2.303,10.620,0.121,0.136,0.207,0.141,0.047,0.264
58448,2221,2013,238,0151,3.248,A,2.528,A,9.622,A,12.177,A,2.375,A,11.682,A,3.470,2.610,9.890,12.650,2.425,12.820,2.980,2.370,9.350,11.870,2.332,10.870,0.145,0.096,0.174,0.280,0.034,0.752
58448,2221,2013,238,0152,3.353,A,2.416,A,9.408,A,11.755,A,2.355,A,12.393,A,3.660,2.420,9.550,11.870,2.454,13.310,3.080,2.370,9.160,11.380,2.322,11.840,0.161,0.014,0.154,0.171,0.047,0.457
58448,2221,2013,238,0153,3.394,A,2.613,A,9.225,A,11.835,A,2.332,A,11.783,A,3.660,2.810,9.350,12.060,2.420,12.330,3.080,2.520,9.160,11.670,2.283,11.110,0.172,0.101,0.075,0.141,0.049,0.489
58448,2221,2013,238,0154,3.313,A,3.263,A,10.163,A,13.421,A,2.369,A,12.047,A,3.470,3.350,10.670,13.820,2.425,12.330,3.080,3.100,9.450,12.450,2.342,11.600,0.129,0.091,0.446,0.533,0.028,0.229
58448,2221,2013,238,0155,3.343,A,3.100,A,9.793,A,12.862,A,2.373,A,12.576,A,4.250,3.200,10.380,13.530,2.405,12.820,3.170,3.000,9.060,12.060,2.342,12.090,0.296,0.060,0.445,0.496,0.021,0.276
58448,2221,2013,238,0156,3.328,A,3.332,A,10.213,A,13.472,A,2.363,A,13.208,A,3.470,3.390,10.280,13.630,2.425,13.310,3.170,3.300,10.130,13.430,2.293,12.820,0.100,0.036,0.049,0.079,0.052,0.195
58448,2221,2013,238,0157,3.370,A,3.313,A,10.129,A,13.423,A,2.348,A,13.615,A,3.660,3.350,10.180,13.530,2.415,14.040,2.980,3.300,10.040,13.240,2.322,13.060,0.212,0.023,0.061,0.077,0.034,0.298
58448,2221,2013,238,0158,3.345,A,3.381,A,9.928,A,13.263,A,2.365,A,13.206,A,3.470,3.440,10.040,13.330,2.415,13.550,3.170,3.300,9.840,13.240,2.332,12.820,0.122,0.056,0.074,0.041,0.029,0.195
58448,2221,2013,238,0159,3.328,A,3.423,A,9.859,A,13.294,A,2.369,A,14.206,A,3.470,3.540,10.090,13.530,2.484,14.770,3.170,3.300,9.550,13.040,2.303,13.310,0.116,0.080,0.196,0.163,0.066,0.456
