54421,2221,2013,238,0122,4.335,A,0.007,A,2.283,A,2.404,A,0.425,A,51.733,A,4.410,0.010,2.290,2.410,0.432,51.740,4.310,0.000,2.270,2.360,0.422,51.730,0.045,0.005,0.010,0.014,0.005,0.005
54421,2221,2013,238,0123,4.318,A,0.006,A,2.268,A,2.410,A,0.417,A,51.816,A,4.410,0.010,2.270,2.410,0.422,52.230,4.210,0.000,2.240,2.410,0.412,51.730,0.067,0.005,0.009,0.000,0.005,0.194
54421,2221,2013,238,0124,4.285,A,0.007,A,2.221,A,2.364,A,0.420,A,51.983,A,4.410,0.010,2.240,2.410,0.432,52.230,4.210,0.000,2.210,2.360,0.402,51.730,0.062,0.005,0.007,0.014,0.009,0.259
54421,2221,2013,238,0125,4.343,A,0.008,A,2.220,A,2.360,A,0.414,A,51.733,A,4.410,0.010,2.220,2.360,0.422,51.740,4.310,0.000,2.220,2.360,0.402,51.730,0.049,0.005,0.000,0.000,0.007,0.005
54421,2221,2013,238,0126,4.310,A,0.009,A,2.251,A,2.412,A,0.410,A,51.399,A,4.310,0.010,2.270,2.470,0.422,51.740,4.310,0.000,2.220,2.360,0.402,51.220,0.000,0.003,0.018,0.024,0.007,0.246
54421,2221,2013,238,0127,4.385,A,0.010,A,2.261,A,2.439,A,0.412,A,51.652,A,4.410,0.010,2.270,2.470,0.422,52.230,4.310,0.010,2.220,2.360,0.402,51.220,0.045,0.000,0.017,0.037,0.009,0.466
54421,2221,2013,238,0128,4.477,A,0.005,A,2.135,A,2.261,A,0.415,A,52.985,A,4.610,0.010,2.220,2.360,0.422,53.240,4.410,0.000,2.110,2.200,0.412,52.730,0.065,0.005,0.033,0.046,0.005,0.266
54421,2221,2013,238,0129,4.610,A,0.006,A,2.198,A,2.303,A,0.425,A,52.647,A,4.610,0.010,2.220,2.310,0.442,52.730,4.610,0.000,2.140,2.250,0.412,52.230,0.000,0.005,0.030,0.017,0.010,0.195
54421,2221,2013,238,0130,4.635,A,0.005,A,2.228,A,2.349,A,0.422,A,51.733,A,4.710,0.010,2.240,2.400,0.442,52.230,4.610,0.000,2.220,2.300,0.402,51.240,0.045,0.005,0.010,0.030,0.013,0.299
54421,2221,2013,238,0131,4.710,A,0.004,A,2.240,A,2.380,A,0.407,A,52.148,A,4.710,0.010,2.240,2.410,0.412,52.730,4.710,0.000,2.240,2.350,0.401,51.730,0.000,0.005,0.000,0.027,0.005,0.358
54421,2221,2013,238,0132,4.710,A,0.007,A,2.215,A,2.307,A,0.414,A,52.563,A,4.710,0.010,2.240,2.360,0.422,52.730,4.710,0.000,2.190,2.300,0.402,52.230,0.000,0.005,0.020,0.017,0.007,0.246
54421,2221,2013,238,0133,4.635,A,0.005,A,2.235,A,2.355,A,0.412,A,52.397,A,4.710,0.010,2.240,2.360,0.422,52.730,4.610,0.000,2.220,2.300,0.402,52.230,0.045,0.005,0.009,0.017,0.006,0.246
54421,2221,2013,238,0134,4.618,A,0.006,A,2.315,A,2.412,A,0.419,A,52.730,A,4.710,0.010,2.400,2.510,0.432,52.730,4.510,0.000,2.240,2.350,0.402,52.730,0.067,0.005,0.050,0.055,0.010,0.000
54421,2221,2013,238,0135,4.635,A,0.003,A,2.408,A,2.511,A,0.395,A,52.900,A,4.710,0.010,2.430,2.520,0.402,53.240,4.610,0.000,2.370,2.510,0.392,52.730,0.045,0.005,0.026,0.003,0.005,0.251
54421,2221,2013,238,0136,4.552,A,0.003,A,2.378,A,2.511,A,0.405,A,53.240,A,4.610,0.010,2.400,2.520,0.412,53.240,4.510,0.000,2.370,2.510,0.402,53.240,0.051,0.005,0.014,0.003,0.005,0.000
54421,2221,2013,238,0137,4.435,A,0.008,A,2.400,A,2.510,A,0.390,A,52.815,A,4.510,0.010,2.400,2.510,0.412,53.240,4.410,0.000,2.400,2.510,0.372,52.730,0.045,0.004,0.000,0.000,0.014,0.199
54421,2221,2013,238,0138,4.410,A,0.007,A,2.400,A,2.514,A,0.405,A,52.815,A,4.410,0.010,2.400,2.560,0.412,53.240,4.410,0.000,2.400,2.510,0.392,52.730,0.000,0.005,0.000,0.014,0.008,0.199
54421,2221,2013,238,0139,4.277,A,0.008,A,2.431,A,2.577,A,0.415,A,52.815,A,4.410,0.010,2.450,2.620,0.422,53.240,4.210,0.000,2.400,2.560,0.412,52.730,0.089,0.004,0.021,0.023,0.005,0.199
54421,2221,2013,238,0140,4.127,A,0.005,A,2.485,A,2.620,A,0.395,A,52.230,A,4.210,0.010,2.510,2.620,0.402,52.730,4.110,0.000,2.450,2.620,0.392,51.730,0.039,0.005,0.025,0.000,0.005,0.302
54421,2221,2013,238,0141,4.110,A,0.002,A,2.492,A,2.616,A,0.394,A,51.898,A,4.210,0.010,2.530,2.620,0.402,52.230,4.010,0.000,2.430,2.570,0.381,51.730,0.043,0.004,0.033,0.014,0.007,0.245
54421,2221,2013,238,0142,4.043,A,0.003,A,2.353,A,2.456,A,0.382,A,53.488,A,4.110,0.010,2.430,2.560,0.402,53.740,4.010,0.000,2.290,2.410,0.371,52.730,0.049,0.005,0.042,0.050,0.012,0.402
54421,2221,2013,238,0143,3.952,A,0.004,A,2.338,A,2.462,A,0.410,A,53.740,A,4.010,0.010,2.370,2.510,0.412,53.740,3.910,0.000,2.300,2.410,0.402,53.740,0.051,0.005,0.021,0.037,0.004,0.000
54421,2221,2013,238,0144,3.910,A,0.004,A,2.333,A,2.450,A,0.390,A,53.740,A,3.910,0.010,2.370,2.510,0.402,53.740,3.910,0.000,2.270,2.360,0.381,53.740,0.000,0.005,0.035,0.049,0.010,0.000
54421,2221,2013,238,0145,3.943,A,0.000,A,2.253,A,2.360,A,0.385,A,53.988,A,4.010,0.000,2.270,2.360,0.392,54.240,3.910,0.000,2.240,2.360,0.381,53.730,0.049,0.000,0.015,0.000,0.005,0.261
54421,2221,2013,238,0146,3.868,A,0.002,A,2.241,A,2.350,A,0.380,A,54.073,A,3.910,0.010,2.270,2.360,0.382,54.240,3.810,0.000,2.220,2.300,0.371,53.740,0.051,0.004,0.020,0.021,0.004,0.246
54421,2221,2013,238,0147,3.777,A,0.003,A,2.278,A,2.364,A,0.378,A,53.657,A,3.810,0.010,2.290,2.410,0.382,53.740,3.710,0.000,2.270,2.360,0.372,53.240,0.049,0.005,0.010,0.014,0.005,0.195
54421,2221,2013,238,0148,3.668,A,0.007,A,2.303,A,2.408,A,0.387,A,53.240,A,3.810,0.010,2.320,2.410,0.392,53.240,3.510,0.000,2.270,2.400,0.381,53.240,0.116,0.005,0.018,0.004,0.005,0.000
54421,2221,2013,238,0149,3.568,A,0.004,A,2.239,A,2.364,A,0.380,A,53.907,A,3.610,0.010,2.270,2.410,0.392,54.240,3.510,0.000,2.220,2.360,0.372,53.740,0.051,0.005,0.021,0.014,0.007,0.246
54421,2221,2013,238,0150,3.568,A,0.005,A,2.238,A,2.360,A,0.372,A,54.073,A,3.610,0.010,2.270,2.360,0.372,54.240,3.510,0.000,2.220,2.360,0.372,53.740,0.051,0.005,0.014,0.000,0.000,0.246
54421,2221,2013,238,0151,3.485,A,0.008,A,2.201,A,2.296,A,0.379,A,53.323,A,3.510,0.010,2.270,2.360,0.392,53.740,3.410,0.000,2.140,2.250,0.372,53.240,0.045,0.005,0.042,0.046,0.008,0.195
54421,2221,2013,238,0152,3.427,A,0.003,A,2.153,A,2.289,A,0.392,A,53.490,A,3.510,0.010,2.170,2.310,0.402,53.740,3.410,0.000,2.140,2.250,0.381,53.240,0.039,0.005,0.011,0.024,0.006,0.261
54421,2221,2013,238,0153,3.502,A,0.002,A,2.131,A,2.233,A,0.384,A,53.823,A,3.510,0.010,2.160,2.300,0.402,54.240,3.410,0.000,2.090,2.200,0.372,53.740,0.029,0.004,0.024,0.033,0.009,0.195
54421,2221,2013,238,0154,3.418,A,0.001,A,2.120,A,2.220,A,0.394,A,53.068,A,3.510,0.010,2.140,2.250,0.402,53.740,3.410,0.000,2.080,2.190,0.392,52.730,0.029,0.003,0.020,0.027,0.004,0.394
54421,2221,2013,238,0155,3.385,A,0.002,A,2.120,A,2.213,A,0.390,A,53.155,A,3.410,0.010,2.140,2.250,0.402,53.240,3.310,0.000,2.110,2.200,0.381,52.730,0.045,0.004,0.015,0.023,0.007,0.199
54421,2221,2013,238,0156,3.302,A,0.003,A,2.133,A,2.199,A,0.383,A,53.907,A,3.410,0.010,2.140,2.200,0.392,54.240,3.210,0.000,2.110,2.190,0.381,53.740,0.051,0.005,0.014,0.003,0.004,0.246
54421,2221,2013,238,0157,3.385,A,0.006,A,2.128,A,2.192,A,0.372,A,54.157,A,3.410,0.010,2.140,2.200,0.372,54.240,3.310,0.000,2.090,2.130,0.372,53.740,0.045,0.005,0.018,0.020,0.000,0.195
54421,2221,2013,238,0158,3.293,A,0.008,A,2.054,A,2.132,A,0.374,A,54.073,A,3.310,0.010,2.090,2.140,0.382,54.240,3.210,0.000,2.030,2.130,0.372,53.740,0.039,0.005,0.017,0.004,0.004,0.246
54421,2221,2013,238,0159,3.252,A,0.002,A,2.043,A,2.113,A,0.394,A,54.487,A,3.310,0.010,2.060,2.140,0.402,54.750,3.210,0.000,2.010,2.080,0.382,54.240,0.051,0.004,0.023,0.029,0.007,0.258
